ano,vtotal,areatotal,tempano,tempanodp,precano,precanodp,munic
2005,99099,18216,20.71825828,3.020685762,1687.090616,9.385414232,3548203
2006,85680.46044,19503,20.40640168,3.281114102,1672.869757,9.955879186,3548203
2007,82525.44486,18315,20.64628422,3.471674795,1519.742845,8.734465945,3548203
2008,85020.8501,17325,19.99912431,2.915124068,1594.060367,7.622013198,3548203
2009,98492.18737,17226,16.85361496,3.689952964,2062.151845,9.860820225,3548203
2010,120405.8287,18315,16.08172444,3.627123752,1276.508715,6.854349723,3548203
2011,110254.7026,18315,19.08962959,3.820244183,1355.63186,8.156433985,3548203
2012,101705.0694,17325,17.23511202,4.54928294,1403.752827,7.893412126,3548203
2013,71616.61234,14949,20.62964902,3.170685824,1598.541556,8.170997309,3548203
2014,51460.99721,11484,20.86150315,3.542448451,867.5273147,5.202807773,3548203
1990,74952.45693,159984,22.87265298,4.342310386,1310.927835,8.989356204,3548302
1991,39919.98201,132462,23.29189761,3.104330357,1220.717868,8.487065795,3548302
1992,57344.97068,148995,22.77635909,3.373286583,1267.009108,8.26130432,3548302
1993,36906.95691,112563,23.10582276,3.812151038,1227.674933,7.554231353,3548302
1994,72181.4676,92367,23.64540958,3.560633278,1083.117027,6.833085243,3548302
1995,95025.8692,215523,23.60252705,3.054262396,1329.347194,8.179492685,3548302
1996,41214.35879,71973,23.11397609,3.390975164,1144.051007,7.645252166,3548302
1997,36486.6788,46629,23.33748353,3.337338824,1364.570144,8.71070456,3548302
1998,34870.43722,35541,23.20991661,3.500813041,1479.710652,9.005890705,3548302
1999,56411.44874,54549,23.38087274,3.600592235,1046.87854,8.356157148,3548302
2000,111701.5834,58410,23.27807255,3.916297546,1228.994204,9.494237296,3548302
2001,134968.2298,63657,23.60341828,3.593141876,1282.354228,7.698640834,3548302
2002,138463.7988,63657,24.49319421,3.45018439,1155.191009,9.070662719,3548302
2003,70036.03984,58410,23.51548951,3.438610192,1318.649439,9.09489607,3548302
2004,149195.672,100881,23.01263778,3.691375602,1232.466465,7.622753355,3548302
2005,314919,174735,23.32122614,3.367469165,1031.490763,7.903510148,3548302
2006,890500.2843,322443,23.86970676,3.343527269,1085.696769,7.888808536,3548302
2007,760618.5065,304623,24.19054911,3.512518628,1160.149733,8.159522832,3548302
2008,581552.267,289872,23.39922973,3.201433548,922.984794,6.48216307,3548302
2009,549046.2397,246312,23.5110724,3.501470935,1730.301618,10.21516724,3548302
2010,458316.6042,243936,23.17766584,3.420497281,1185.700838,8.086383954,3548302
2011,617699.0496,255816,22.99552664,3.601074012,1243.052689,8.566274484,3548302
2012,330054.1627,165726,23.25424208,3.711546408,1367.17274,10.32024949,3548302
2013,307440.2622,175329,22.36419976,3.496776589,1295.992439,8.929553405,3548302
2014,335069.3778,173844,23.02764619,3.416768788,1131.040693,6.953574932,3548302
1990,391479.5423,257796,23.15396923,3.954670666,1293.567044,9.299763907,3548401
1991,284646.2294,233937,23.28891634,2.898262234,1378.563471,11.81198187,3548401
1992,497292.8269,190377,22.91058494,2.936077514,1431.308147,11.50959696,3548401
1993,503440.5151,237798,23.25394058,3.49002899,1279.086881,10.20664051,3548401
1994,451571.9308,253044,23.82488837,3.384592858,946.3703501,7.913141738,3548401
1995,512660.5717,240966,23.67847673,2.830295103,1201.165801,8.958852035,3548401
1996,443009.7527,222156,23.07512165,3.416659159,1200.201959,8.411749438,3548401
1997,478764.3934,260172,23.55980833,3.153375476,1457.538398,10.58182936,3548401
1998,1051367.566,488466,23.4829903,3.271501812,1511.147535,11.37564283,3548401
1999,672462.8224,435105,23.49843282,3.334197854,1145.394949,9.96354093,3548401
2000,1949898.958,483516,23.47425502,3.596489838,1267.31673,9.597086207,3548401
2001,890393.3516,395406,23.73393102,3.338467072,1202.162189,7.301412044,3548401
2002,1045636.555,394911,24.66610218,3.15888089,1079.745513,7.853186824,3548401
2003,1348675.666,499950,23.68579554,3.16402328,1160.263235,8.39497625,3548401
2004,771886.5905,436194,23.31774646,3.414648468,1282.247742,10.1602888,3548401
2005,918225,431442,23.75524535,3.04010026,1202.100518,8.059147862,3548401
2006,1075081.044,445302,23.88384181,3.028881572,1231.631663,8.869499675,3548401
2007,1207047.002,442827,24.32288752,3.252369471,1350.636814,10.39222911,3548401
2008,1246436.228,475497,23.47691128,2.973650579,1136.472443,8.813223176,3548401
2009,1136256.367,554499,23.15879927,3.333931902,1869.804035,11.67878644,3548401
2010,1379114.335,607068,23.14150598,3.138692768,1269.391132,7.815376676,3548401
2011,1709597.212,623997,22.97087586,3.239812417,1287.838116,8.761209729,3548401
2012,1086421.119,444411,23.5383062,3.438089988,1551.475797,10.49831466,3548401
2013,958577.0261,462627,22.80677015,3.191928135,1505.115896,11.15345551,3548401
2014,732210.7813,437085,23.57008469,3.103994057,982.550407,6.773279805,3548401
1990,,1683,19.72383411,4.139228168,1314.655791,9.73355306,3548500
1991,,1188,19.43844906,3.078020691,1254.767803,7.553732894,3548500
1992,,0,19.74871093,3.135549926,1880.257765,10.89486401,3548500
1993,,10890,20.24914387,3.522512826,1520.357343,7.157690255,3548500
1994,,33561,20.41827027,3.592747881,1578.793353,7.59019354,3548500
1995,,7326,20.44719456,3.096602032,1761.925723,8.673289307,3548500
1996,,41382,19.93502511,3.609933827,3008.795378,15.20491558,3548500
1997,,41382,20.45977067,3.257466782,1774.230209,8.297166981,3548500
1998,,41382,20.49233861,3.524743501,1808.270663,8.867524686,3548500
1999,,41382,19.86088244,3.51575722,2532.426867,15.12087003,3548500
2000,,41382,20.11781095,3.553828683,2149.568622,16.89602115,3548500
2001,,0,20.77927522,3.28840626,1647.725156,9.89073159,3548500
2002,,0,21.30679635,3.249709443,2597.323348,15.02986823,3548500
2003,,198,20.5544216,3.51063543,2431.678132,14.25894328,3548500
2004,,594,19.87457756,3.170474852,2816.693712,15.8624799,3548500
2005,,0,20.65108836,2.97374228,3477.530928,20.21520969,3548500
2006,,990,20.55447047,3.324595429,2786.338967,15.97968791,3548500
2007,,0,20.81248046,3.472559001,2362.180747,14.00550955,3548500
2008,,0,20.06392144,3.024367002,2617.056209,13.52398817,3548500
2009,,0,20.66817022,3.383780134,2998.477095,13.5738406,3548500
2010,,0,20.56621365,3.479413694,3701.165357,19.73274898,3548500
2011,,0,20.30948489,3.596441172,3099.330173,17.3609071,3548500
2012,,0,20.96277023,3.280988126,2654.623693,15.08451294,3548500
2013,,0,20.3814487,3.361423282,3117.563627,16.66947436,3548500
2014,,0,21.30387269,3.592289971,2336.806447,14.24661892,3548500
1990,135929.4232,134046,14.70435489,3.799930703,1150.192264,7.530097152,3548609
1991,139885.9321,196812,14.57564186,3.138541967,1167.696898,7.061667592,3548609
1992,101955.3461,49401,15.10052213,2.768665472,883.9509235,5.273509377,3548609
1993,101406.018,39798,15.68481878,3.12435431,1033.858115,5.626746512,3548609
1994,93777.54012,39699,15.7576025,3.53195396,888.2548003,6.57727556,3548609
1995,103410.5047,40491,18.17585693,3.396423705,1219.134339,7.982634198,3548609
1996,95631.58576,41481,19.91936732,3.646498939,1076.80393,6.387253358,3548609
1997,99763.12626,38412,20.35099886,3.358645857,1072.566345,8.156660008,3548609
1998,291542.3313,96822,20.48038008,3.469931852,1217.554223,6.976028569,3548609
1999,271190.449,114444,19.74248477,3.31600243,1059.699053,8.128052725,3548609
2000,235490.8219,113157,20.01224261,3.560408019,1384.92211,11.60888586,3548609
2001,465640.393,96030,20.33343861,3.184809266,1045.233347,6.855675991,3548609
2002,357120.2823,102267,20.85787184,3.010395323,1351.698772,8.663366341,3548609
2003,533577.3258,81675,20.23643116,3.488182988,1254.333696,8.119189048,3548609
2004,351994.5795,117612,19.76358951,3.276199046,1376.606351,7.811875897,3548609
2005,699435,124938,20.37910252,3.021150035,1668.303264,9.428273465,3548609
2006,443510.6896,167805,19.95217153,3.239751626,1698.155873,10.83779559,3548609
2007,869663.5659,148005,20.27232279,3.397602757,1464.94362,9.64837827,3548609
2008,788111.9104,172755,19.67634099,2.888921408,1398.813484,7.807536246,3548609
2009,1018388.668,204435,16.55595586,3.660906999,1761.786277,9.728227896,3548609
2010,1107908.973,204435,15.78591115,3.616693779,603.1037229,3.615535597,3548609
2011,997746.62,204435,18.67709106,3.678177718,839.7703205,5.300814923,3548609
2012,1357195.101,229680,16.87082967,4.491440087,914.4118085,6.731965652,3548609
2013,844801.9959,126720,20.21856247,3.104527668,1218.589146,8.501998166,3548609
2014,807035.9679,118602,20.23508655,3.562210483,204.8983851,2.062654928,3548609
1990,,,20.04663333,4.180547076,1357.297977,7.167995585,3548708
1991,,,19.78540157,3.08098978,1891.199919,10.57091795,3548708
1992,,,19.87091714,3.219206845,1503.445235,9.100890587,3548708
1993,,,20.14951635,3.560106206,1455.070874,8.331024327,3548708
1994,,,20.28740717,3.608599208,1533.880797,8.620523647,3548708
1995,,,20.39499694,3.126781291,1730.706384,9.037356368,3548708
1996,,,19.87963638,3.606497258,1869.218723,9.940343756,3548708
1997,,,20.42167502,3.269316998,1426.232069,8.426654945,3548708
1998,,,20.43884821,3.556648566,1450.372125,8.775576315,3548708
1999,,,19.81632289,3.562936423,1370.053385,9.37789985,3548708
2000,,,20.0375604,3.58034169,1575.361689,10.20915188,3548708
2001,,,20.74144361,3.330976806,1394.485022,9.824075613,3548708
2002,,,21.26585935,3.279689745,1414.014096,9.035444739,3548708
2003,,,20.49506596,3.535020486,1275.231188,7.148081189,3548708
2004,,,19.80382694,3.185543936,1699.986076,8.797725535,3548708
2005,,,20.57430387,3.003419727,1593.014629,10.60387373,3548708
2006,,,20.4866981,3.337740499,1601.528446,9.943775907,3548708
2007,,,20.78510903,3.469159562,1637.320314,10.40319154,3548708
2008,,,20.02336735,3.048032268,1664.942989,9.508203335,3548708
2009,,,20.67301242,3.356640727,1904.177927,11.6304691,3548708
2010,,,20.52782521,3.512822751,2043.515624,11.62038249,3548708
2011,,,20.24350112,3.599443964,1305.973409,8.895137013,3548708
2012,,,20.92852146,3.286664959,1470.938781,9.245625065,3548708
2013,,,20.3050316,3.392298441,1354.80558,8.133379029,3548708
2014,,,21.24211819,3.59766369,1004.476615,6.753971395,3548708
1990,,,20.00366439,4.179020468,1496.841968,8.502740781,3548807
1991,,,19.79212632,3.069227445,1989.199654,12.66935229,3548807
1992,,,19.856363,3.235268681,1362.088123,9.557442206,3548807
1993,,,20.10033531,3.565802595,1342.752367,8.279107925,3548807
1994,,,20.22380899,3.610511373,1299.668453,8.204062179,3548807
1995,,,20.37638846,3.132137796,1781.269272,10.24897262,3548807
1996,,,19.86047137,3.599333078,1892.977078,11.33591314,3548807
1997,,,20.41213183,3.270250257,1332.456721,8.718664334,3548807
1998,,,20.4124467,3.569286163,1357.221427,8.464994701,3548807
1999,,,19.79135365,3.577842772,1153.482124,8.592178001,3548807
2000,,,20.00411302,3.587345568,1678.086524,11.18927282,3548807
2001,,,20.71311961,3.342035214,1490.703304,10.19481635,3548807
2002,,,21.23436289,3.278654668,1495.770255,10.07852706,3548807
2003,,,20.45519037,3.539210643,979.6226231,6.702608176,3548807
2004,,,19.75849729,3.193769421,1527.643014,9.390014307,3548807
2005,,,20.51842173,3.012812094,1536.024701,11.56882475,3548807
2006,,,20.43347328,3.340062511,1570.811049,10.2300229,3548807
2007,,,20.75116925,3.461410043,1515.995092,10.56943678,3548807
2008,,,19.98616375,3.051329097,1551.606089,10.28840849,3548807
2009,,,20.62812815,3.35658503,1921.321615,12.426552,3548807
2010,,,20.47884634,3.512399496,1933.119512,11.31602886,3548807
2011,,,20.19327181,3.590670708,1483.464815,9.558178117,3548807
2012,,,20.88386038,3.282366963,1627.257531,9.803942721,3548807
2013,,,20.2631,3.392558237,1441.39236,8.960801178,3548807
2014,,,21.19797453,3.595884918,1054.236274,7.038949654,3548807
1990,2323003.109,2719827,20.65462722,3.815631869,1394.999135,8.379860215,3548906
1991,3154670.447,3208689,20.67184671,2.799224233,1360.001255,8.213642863,3548906
1992,4815607.217,2724579,21.08585503,2.656514138,1392.038113,8.708540314,3548906
1993,4881503.103,2093256,19.91615805,3.396996761,1717.683016,9.894576297,3548906
1994,4255982.76,2192949,20.30913373,3.41714989,1209.280473,8.260135414,3548906
1995,3722578.536,2244528,20.42152049,2.640252476,1836.665575,11.67310013,3548906
1996,7146141.613,3858030,19.91541747,3.302741732,1801.694941,12.51062,3548906
1997,6193860.258,3426192,20.35199198,3.161056343,1273.302695,7.291233018,3548906
1998,6556597.552,3341646,20.60602774,3.124864979,1234.943225,7.009044878,3548906
1999,5376027.046,3754278,20.72157316,3.17739044,1439.25546,8.825178014,3548906
2000,5650177.748,3033756,20.9297348,3.626959666,1630.69329,9.650555835,3548906
2001,8798076.081,3112263,20.73422431,2.948208629,1438.844708,8.916970913,3548906
2002,10930699.12,2953467,21.41709838,2.884798843,1522.46392,11.31274772,3548906
2003,7970707.15,3414906,20.76855261,2.979528432,1450.853366,10.15212792,3548906
2004,8311896.367,3391740,20.02112661,3.245632256,1475.868161,9.502297622,3548906
2005,8597160,3361545,20.71491706,2.773234636,1428.39056,8.974528603,3548906
2006,11668446.19,3223836,20.83034334,2.850371985,1364.585916,8.097913544,3548906
2007,11244945.88,3347487,21.06189955,3.167476549,1475.23015,9.564797923,3548906
2008,8186534.589,3356199,20.51110846,2.831233448,1233.138677,6.665230387,3548906
2009,11172918.51,4668048,20.80317669,3.042106964,1785.385216,10.33688947,3548906
2010,11399173.43,4443417,20.97547323,3.08875235,1284.21714,8.206413951,3548906
2011,12754547.11,4511232,20.79513578,3.119130214,1667.710533,10.37923556,3548906
2012,10320484.65,4076820,21.22474845,3.160969141,1582.806377,9.030677423,3548906
2013,10407859.41,4066029,20.61197862,3.02651534,1552.112114,11.25646712,3548906
2014,9237423.36,3923370,21.7283203,3.035384436,1051.491949,8.264094067,3548906
1990,401820.9951,484308,23.57168288,3.656558007,1294.217421,9.150803509,3549003
1991,358957.2245,453123,23.51292056,2.626700565,1385.870138,9.601957412,3549003
1992,494061.5922,435501,23.39621199,2.461340195,1288.251652,8.608774639,3549003
1993,1074820.713,325215,23.97793352,3.192289094,1213.098894,8.075748565,3549003
1994,699245.8075,272646,24.49620517,3.260223777,1079.57181,7.296128048,3549003
1995,446781.2926,298584,24.38589292,2.618649148,1327.780852,9.203856889,3549003
1996,294209.8599,223938,23.91267585,3.061253141,1508.066365,10.44345909,3549003
1997,345801.6765,221166,24.16438058,3.024451165,1423.101475,9.231711004,3549003
1998,576715.633,237501,24.1737165,2.949976373,1577.277091,9.249997612,3549003
1999,826835.2288,177903,24.15444635,3.047058503,1134.12979,8.742807439,3549003
2000,881233.7437,233244,23.91074847,3.292485038,1425.12704,10.14706741,3549003
2001,885365.1234,197208,24.0107452,3.162549405,1350.671055,7.94396205,3549003
2002,951686.9658,185130,25.17310168,2.923219563,1201.088932,7.77926073,3549003
2003,845113.7861,176022,24.19254307,3.012589944,1332.7014,9.210255493,3549003
2004,625907.1126,151173,24.05551756,3.243270016,1306.917351,8.313643465,3549003
2005,843282,174834,24.45128035,3.002624397,1542.566998,10.95690484,3549003
2006,850641.9726,146916,24.25072065,2.814055669,1507.821795,10.53632712,3549003
2007,1019611.76,163845,24.80249611,3.151529261,1434.164488,9.573536021,3549003
2008,808864.398,146916,24.13415183,2.731367635,1345.150267,8.638429178,3549003
2009,589044.9298,159984,24.11079942,2.834799144,1721.500507,9.720298974,3549003
2010,1001677.131,189585,24.33823564,2.913409649,1256.325895,8.091836393,3549003
2011,1013330.324,200871,24.08402992,2.894120428,1472.67538,9.319544401,3549003
2012,871544.7945,206316,24.64079097,3.191812938,1244.112551,8.792587807,3549003
2013,1284092.71,359667,24.0665984,2.984426714,1191.475546,7.560513451,3549003
2014,1196754.633,388872,24.49471295,2.762741935,1448.689096,10.21441765,3549003
1990,1960556.555,1587960,19.2430033,3.962477924,1364.389288,7.991788483,3549102
1991,1233859.639,1971585,20.36617771,2.774331694,1713.433276,10.47016824,3549102
1992,2700382.324,1736559,18.64048601,2.540155358,1651.416625,9.943160086,3549102
1993,5545777.977,1680327,18.75117146,3.041342678,1261.824956,7.210099833,3549102
1994,5750781.185,1596870,18.76011478,3.388081665,1352.702517,9.947482459,3549102
1995,3691036.335,1572615,19.46270514,2.881417132,1677.789717,11.05370087,3549102
1996,3202409.203,1739727,18.80111874,3.270754648,1572.006529,9.101733101,3549102
1997,4148469.638,1751508,19.88981534,3.275614393,1677.587207,9.496240747,3549102
1998,3613468.96,1716759,19.3214038,3.292715593,1271.947112,8.146976438,3549102
1999,3828947.059,1771704,18.85126793,3.09296517,1339.271994,8.359101504,3549102
2000,5820861.263,1939311,20.17957204,2.809949079,1678.952759,10.51600499,3549102
2001,5123632.184,1860507,19.15342892,2.869802787,1352.287688,8.882405598,3549102
2002,5049790.399,1659537,19.59712797,2.926962005,1340.936828,8.923149708,3549102
2003,4760798.483,1857537,19.31762965,3.485066098,1296.787989,8.505606005,3549102
2004,3827271.011,1854666,18.93018477,3.379959829,1621.219455,10.10993568,3549102
2005,4153347,1801503,19.07368182,2.874187188,1453.734432,9.050255921,3549102
2006,3790913.086,1664388,19.05976095,3.196454576,1431.414944,10.06681319,3549102
2007,4578723.838,1502325,19.74051715,3.390449828,1420.326653,9.664175983,3549102
2008,4165136.859,1713591,19.08281184,2.858827984,1299.618826,8.67367736,3549102
2009,4140781.826,1593702,19.46619285,3.057196187,2094.173928,12.1693936,3549102
2010,3507112.009,1532520,19.27464115,3.246713914,1275.119878,8.594794661,3549102
2011,5511891.015,1972773,19.11538418,3.218475099,1679.146032,12.14315702,3549102
2012,5583688.575,1968417,19.21568614,3.124261947,1552.757344,9.364588537,3549102
2013,4768907.53,1958319,18.94270047,3.098030212,1943.058248,10.64325774,3549102
2014,4263590.945,1851795,19.69346245,3.313920689,1317.74119,9.39954214,3549102
1990,151940.7271,253539,23.6835531,3.573740362,1379.834641,9.862135881,3549201
1991,189286.5326,216711,23.54518668,2.555149823,1457.802976,12.11007448,3549201
1992,519930.4273,264231,23.41448265,2.49929102,1812.706822,13.11966971,3549201
1993,455487.9052,208890,23.83943131,3.227622041,1246.951142,8.495488896,3549201
1994,673174.8731,251955,24.32921313,3.299848397,1149.16366,8.62094574,3549201
1995,404259.2125,218493,24.15727905,2.657082535,1318.939524,9.109896805,3549201
1996,524546.3846,231165,23.74478047,3.101022805,1552.525701,12.05703014,3549201
1997,541383.4232,168993,24.07383056,3.060340904,1324.773887,9.337823312,3549201
1998,402044.9954,157311,24.0441527,3.019636898,1363.700584,9.593195558,3549201
1999,424284.4091,151668,24.00337261,3.103263071,1201.918124,9.425814766,3549201
2000,211024.243,139194,23.89180431,3.330721423,1390.432498,9.789413995,3549201
2001,365075.8296,150480,24.04480444,3.145489294,1180.904103,7.528609204,3549201
2002,418411.2045,100089,25.15442501,2.953892026,996.3721212,6.294570632,3549201
2003,426916.9349,92763,24.20061638,3.058888794,1159.270789,7.285964609,3549201
2004,472333.8431,138105,24.01102911,3.27790488,1156.888113,7.534456219,3549201
2005,507969,121275,24.46157166,2.968179175,1466.822511,10.64433138,3549201
2006,580380.7523,107118,24.20676085,2.849227482,1225.968641,8.00260978,3549201
2007,552147.3663,101772,24.7923391,3.164244602,1144.702084,7.406403804,3549201
2008,685234.2687,170082,24.04136791,2.774100952,1212.490473,7.735985232,3549201
2009,568935.4966,198198,24.00958603,2.766376965,1638.254526,9.056416172,3549201
2010,912980.1189,207999,24.2745356,2.891024116,1194.777474,7.50111515,3549201
2011,728278.4128,218493,23.93158914,2.783423374,1469.136988,8.709358841,3549201
2012,894706.4901,275220,24.53153458,3.14825267,1266.033992,8.231879365,3549201
2013,450936.977,225819,23.89495147,2.927166011,1261.564111,7.455603229,3549201
2014,488854.565,220572,24.34771469,2.760771155,1373.19415,8.222870274,3549201
1990,257874.8092,377388,22.84716587,4.211320316,1379.522515,9.28364595,3549300
1991,107994.9542,291456,23.13525222,3.06082911,1195.582132,9.039395891,3549300
1992,132559.0253,268983,22.67721902,3.250144385,1231.685881,7.066543856,3549300
1993,177993.4082,300267,23.4277159,3.576542481,1220.977633,7.556964118,3549300
1994,390091.2198,321849,24.01914709,3.426449924,1101.494057,6.912148614,3549300
1995,154117.5862,163548,23.97809797,2.847186635,1340.370596,8.094571452,3549300
1996,117220.0594,108603,23.32566705,3.35166125,1214.210026,7.648243866,3549300
1997,128360.7934,105435,23.69184278,3.163459179,1429.119363,9.056804232,3549300
1998,88211.06037,62172,23.61179104,3.252196093,1463.891284,9.620539392,3549300
1999,98919.79255,44451,23.67125449,3.372307052,960.4863275,6.422854232,3549300
2000,105148.0355,63360,23.49559227,3.669221675,1151.231555,6.828206001,3549300
2001,290578.6596,58311,23.7332058,3.432674606,1434.587366,9.882716245,3549300
2002,223018.4287,73557,24.75038853,3.231586521,973.4584502,7.470949611,3549300
2003,202305.9395,70884,23.6150973,3.344855213,1275.073085,8.669187309,3549300
2004,226652.3472,76131,23.52052005,3.496771592,1301.939076,8.843665691,3549300
2005,534204,111276,23.88511822,3.176145385,1132.961844,8.566243439,3549300
2006,185375.9382,74646,24.06758419,3.097549183,1138.79014,8.286937452,3549300
2007,,55044,24.45913382,3.345594364,1039.314027,6.994552793,3549300
2008,142371.7168,69399,23.69849339,3.010747796,935.5257809,6.045574582,3549300
2009,170636.6137,69894,23.5195767,3.312370954,1696.847354,10.51107002,3549300
2010,916340.9613,352341,23.38047353,3.21450007,1305.152753,9.9645514,3549300
2011,893855.263,362340,23.2769134,3.341679885,988.2714667,7.490335788,3549300
2012,1760288.868,673101,23.71968206,3.519740894,1327.263512,10.15824189,3549300
2013,1639382.777,666171,23.03479814,3.320760975,1065.551458,7.856028857,3549300
2014,1092487.579,647361,23.60361647,3.161015957,1126.598089,7.335567994,3549300
1990,3847329.836,3350061,21.35125612,3.08130034,1357.48565,9.634497379,3549409
1991,3040382.038,3515985,21.23632038,2.160405918,1629.481247,11.45688055,3549409
1992,7032788.359,3857832,20.72605805,1.999235547,1564.032968,10.38594123,3549409
1993,5040241.62,3317787,20.99249892,2.491733266,1441.536463,9.462611755,3549409
1994,4009670.797,3692007,21.54558536,2.777561305,1378.434689,10.62065367,3549409
1995,,2862090,21.32305721,2.263031393,1566.089773,10.99502354,3549409
1996,,2692800,20.87169343,2.668201164,1115.709982,8.448436137,3549409
1997,,2811600,21.29098943,2.721848689,1337.758663,9.304744509,3549409
1998,3976662.875,2629638,21.58214334,2.571997048,1315.585138,8.75635038,3549409
1999,3482168.465,2709828,21.14695733,2.562653108,1142.056156,9.143316479,3549409
2000,6358543.461,3350259,21.17257962,2.753263634,1604.494428,11.04595805,3549409
2001,8183573.67,3175524,21.34812792,2.45372645,1245.536753,9.561049241,3549409
2002,6450645.875,2909214,22.24679215,2.440202857,1439.712355,9.604607493,3549409
2003,5229204.657,2969208,21.47686477,2.478641118,1740.697518,11.7686927,3549409
2004,5816219.063,3256308,21.10809749,2.80148203,1694.489473,11.42652586,3549409
2005,6214329,3135429,21.51668166,2.467033241,1281.960266,9.608222328,3549409
2006,10655687.24,3445398,21.34125416,2.371785163,1835.938985,12.41691736,3549409
2007,8988261.523,2960298,21.89728751,2.626839855,1629.077689,13.22411318,3549409
2008,6605484.609,2976237,21.28066262,2.368265998,1688.110508,10.00823882,3549409
2009,,3224430,21.57756938,2.411876816,1680.667924,9.930634741,3549409
2010,6824190.305,2833083,21.79776768,2.521486681,1151.993978,9.098571672,3549409
2011,8012945.571,2866446,21.37582412,2.529156483,1332.790326,8.936867541,3549409
2012,7054456.247,2954556,22.01008915,2.783422913,1232.984627,9.12709489,3549409
2013,6931634.367,2804175,21.53495182,2.611793412,1599.957368,10.03128301,3549409
2014,6087641.684,2909808,22.44146398,2.6838023,961.4201544,7.345823439,3549409
1990,1465192.419,2289177,21.04025043,3.052403895,1481.018944,10.67638437,3549508
1991,1463765.296,2677059,21.11762743,2.206567986,1792.917502,14.52143357,3549508
1992,2931446.004,2364714,20.66178647,2.034680034,2029.346081,14.03137862,3549508
1993,4826606.312,2646963,20.94512064,2.537516947,1781.409694,12.80862269,3549508
1994,2943486.316,2822886,21.41239136,2.738749048,1193.822941,9.514004834,3549508
1995,2839197.294,2099691,21.32414911,2.283429211,1936.987296,15.24474005,3549508
1996,2952625.21,1781307,20.83415713,2.711808655,1701.716821,10.564193,3549508
1997,2701329.066,1784871,21.15584586,2.742818375,1610.25199,11.11114792,3549508
1998,4174421.245,2193345,21.41729543,2.643452902,1853.77527,11.9063853,3549508
1999,3053409.493,1935054,21.02306608,2.618369848,1232.838842,9.471224335,3549508
2000,3158081.926,1988118,21.06865213,2.799224198,1587.271172,10.28706268,3549508
2001,3804516.22,1692702,21.26237686,2.489495525,1390.788026,9.94568774,3549508
2002,4180644.858,1517274,22.06192385,2.437794973,1302.243451,10.57648311,3549508
2003,3481424.534,1459557,21.31141543,2.529278527,1564.313177,11.17456958,3549508
2004,3620005.168,1840905,20.80343946,2.847169615,1921.756617,12.3498164,3549508
2005,3532221,1592811,21.24522657,2.491062131,1551.274653,11.46582066,3549508
2006,5154246.26,1858131,21.14905392,2.362422704,1858.584427,11.71105867,3549508
2007,5360288.345,1783782,21.70888581,2.650972923,1693.92547,11.1186741,3549508
2008,5233246.479,2272248,21.07086875,2.379951933,1654.720577,11.99682383,3549508
2009,4765495.313,2131173,21.29784006,2.440103465,1615.004159,12.50761877,3549508
2010,4737107.232,2203443,21.61534396,2.51199921,992.376893,9.821968672,3549508
2011,3921833.796,2062665,21.17718664,2.558285604,1212.414153,9.730977614,3549508
2012,3926194.064,2075139,21.64367981,2.770090147,896.7830447,7.876877198,3549508
2013,3157402.008,2169981,21.2070578,2.609742059,1459.363735,9.127491301,3549508
2014,2937461.472,2110086,22.12371131,2.70799861,1015.821278,7.75251726,3549508
1990,50122.71419,85734,19.44734072,4.383055752,1639.181184,10.61164273,3549607
1991,24996.54209,63954,19.0921405,3.273029261,2214.832768,13.94201327,3549607
1992,70617.5559,62667,18.4036749,2.634277623,2365.866157,14.06628471,3549607
1993,45376.33987,61380,20.9317857,2.961098863,2240.649211,14.37433821,3549607
1994,39300.9608,46332,20.90321796,3.133699003,1404.553501,9.665297201,3549607
1995,75661.35384,56430,21.00696069,2.757986117,1624.01128,9.860872937,3549607
1996,10883.44539,1485,21.67202064,3.674185091,2312.26462,14.68180312,3549607
1997,45361.81688,23562,21.81757165,3.2592362,1608.681906,10.07935705,3549607
1998,71651.58334,54945,22.01940024,3.2245142,1684.858382,11.28226906,3549607
1999,76387.17422,56826,20.76435754,3.094743915,1424.155678,10.5428528,3549607
2000,57088.68411,38016,20.91600111,3.311680558,1749.435453,12.47615117,3549607
2001,55575.15347,32868,21.03718485,3.347434598,1759.370552,12.22512855,3549607
2002,57935.57977,33066,21.74156513,2.779443948,1756.799058,11.5195007,3549607
2003,74166.60575,35541,21.07834009,3.137555756,1546.343512,10.93787735,3549607
2004,54407.28398,36333,20.31014966,3.158055161,2194.183164,13.00557374,3549607
2005,81972,33462,21.16294644,2.817168695,1752.22925,10.21035118,3549607
2006,46020.94337,30690,21.05451179,3.083018598,1694.151574,10.28257679,3549607
2007,60320.88616,30096,21.43955936,3.19422463,1413.274102,8.922552821,3549607
2008,41183.23108,28908,20.29247555,2.885887421,2008.687588,9.708722699,3549607
2009,38237.27989,17820,19.85760496,3.551475156,1907.047545,9.136213511,3549607
2010,31635.75476,16434,21.12219667,3.213081396,1617.062422,8.884227572,3549607
2011,37465.82063,18315,20.9389857,3.261515403,1326.664367,7.814880878,3549607
2012,37093.11157,17820,21.45837697,2.961585333,1148.335862,7.003510607,3549607
2013,40366.6851,17622,20.98593799,2.905703857,1369.971785,7.038701459,3549607
2014,30488.02546,16830,21.80774653,3.25335794,998.6564937,6.818785504,3549607
